avg_response_time,average_time_from_auction_last_bet,avg_bid_per_auction,stddev_bid_per_auction,tot_num_of_bids,avg_phone_per_auction,stddev_phone_per_auction,tot_phones_used,avg_country_per_auction,stddev_country_per_auction,tot_country_used,avg_url_per_auction,tot_url_used,auction_participated,avg_bids_in_participated_auctions,stddev_bids_in_participated_auctions,avg_ratio_poitions,stddev_ratio_poitions,jewelry,furniture,home_goods,mobile,sporting_goods,office_equipment,computers,books_and_music,clothing,auto_parts,outcome
81311730260.9974,36414070209872.1,8.3753,28.73,3057,2.8849,4.5532,1053,1.4822,3.2279,541,1.0356,378,365,21408.7301,24179.0515,0.5044161512,0.2392942493,0,0,0,1,0,0,0,0,0,0,1
7210526316,5578157894737,1,0,1,1,0,1,1,0,1,1,1,1,310,0,0.05483871,0,0,0,0,1,0,0,0,0,0,0,0
52631579,2067842105263,1,0,1,1,0,1,1,0,1,1,1,1,1992,0,0.80421687,0,0,0,0,1,0,0,0,0,0,0,0
52631579,9258947368421,1,0,1,1,0,1,1,0,1,1,1,1,27420,0,0.25762217,0,0,0,0,0,1,0,0,0,0,0,0
1526315789.5,6086605263158,1,0,6,1,0,6,1,0,6,1,6,6,3794.8333,2367.5804,0.3512191833,0.2874475007,0,0,0,1,0,0,0,0,0,0,0
21165413533.7143,16783150375939.7,1.1667,0.3727,7,1,0,6,1,0,6,1.1667,7,6,3156.7143,1385.999,0.5391193733,0.1855617771,0,0,0,0,1,0,0,0,0,0,0
2723684210.75,50311750000000,1,0,4,1,0,4,1,0,4,1,4,4,20016,1455.5492,0.5621458925,0.2175787226,0,0,1,0,0,0,0,0,0,0,0
7311842105.2586,6279724508696.38,11.3107,92.8941,1165,2.8641,13.034,295,1.2913,1.744,133,8.6602,892,103,171087.0455,79409.4169,0.4308667534,0.2304499614,0,0,0,0,1,0,0,0,0,0,1
65598997493.7619,4665889724310.81,1.2353,0.73,21,1.1765,0.5128,20,1,0,17,1.1176,19,17,10133.7619,13029.7343,0.6179023376,0.2964075498,0,0,0,0,0,1,0,0,0,0,0
29888663967.6538,4376281376518.12,6.5,3.3541,26,6,3.1623,24,1,0,4,4.5,18,4,212.8462,189.125,0.4912341775,0.0190488039,0,0,0,1,0,0,0,0,0,0,0
7293859649.25,7483186234817.62,1.4444,0.9558,13,1.3333,0.9428,12,1.3333,0.9428,12,1.3333,12,9,67940.6154,94061.5588,0.3543697456,0.2859190019,0,0,0,1,0,0,0,0,0,0,0
3705263157.8,3295621052631.6,1,0,5,1,0,5,1,0,5,1,5,5,6107,10664.3106,0.697537396,0.2542800815,1,0,0,0,0,0,0,0,0,0,0
63157894.8,33606389473684.8,5,0,5,5,0,5,5,0,5,3,3,1,537347,0,0.48398074,0,0,0,0,1,0,0,0,0,0,0,0
15421052631.5,38201149122806.8,1,0,6,1,0,6,1,0,6,1,6,6,15841.8333,26270.9058,0.3915141233,0.2155322762,1,0,0,0,0,0,0,0,0,0,0
5214884344.5796,6059822996983.05,3.925,4.435,157,2.15,1.4586,86,1.1,0.3742,44,1.2,48,40,12706.2357,39291.9264,0.5170614825,0.2206578898,1,0,0,0,0,0,0,0,0,0,0
83333333.0833,5500982456140.17,12,0,12,4,0,4,3,0,3,1,1,1,208926,0,0.56702413,0,0,0,0,0,1,0,0,0,0,0,0
105263158,10650578947368,1,0,1,1,0,1,1,0,1,1,1,1,6819,0,0.25399619,0,0,0,0,1,0,0,0,0,0,0,0
61997711670.5326,16422751556310.1,1.9375,2.6173,93,1.0208,0.1428,49,1,0,48,1,48,48,769.0108,1157.5042,0.4907079538,0.2920898436,0,0,0,0,1,0,0,0,0,0,0
97605263157.9146,7248973684210.81,3.9048,4.9752,82,3.381,4.0529,71,1.7143,1.9308,36,1.4762,31,21,15046.1829,11201.6156,0.4885822705,0.2805682592,0,0,0,0,1,0,0,0,0,0,0
119391363022.923,10765298245614,1.1143,0.4642,39,1.1143,0.4642,39,1,0,35,1.0286,36,35,4854.359,9555.3807,0.5916010806,0.2775685459,0,0,0,1,0,0,0,0,0,0,0
6496741854.6524,6604968170426,2.7632,3.7023,210,2.1184,2.2709,161,1.0132,0.114,77,1.8947,144,76,10237.2286,9633.3157,0.4297472442,0.2185343013,0,0,0,1,0,0,0,0,0,0,0
2688995215.3636,32900751196172.4,1.1,0.3,11,1.1,0.3,11,1,0,10,1,10,10,11920.3636,19609.6682,0.544579929,0.1604460596,0,0,0,0,1,0,0,0,0,0,0
43184210526.5,4869473684210.5,1,0,2,1,0,2,1,0,2,1,2,2,240,181,0.51876082,0.04418455,0,0,0,0,1,0,0,0,0,0,0
997076023.3889,63991570175438.9,1.8,0.8718,18,1.1,0.3,11,1.1,0.3,11,1.1,11,10,134533.5556,215367.0146,0.307754086,0.2356881715,0,0,1,0,0,0,0,0,0,0,0
0,5736210526315,1,0,1,1,0,1,1,0,1,1,1,1,208926,0,0.53377751,0,0,0,0,0,0,0,0,1,0,0,0
32518165635.2077,5313655762097.96,42.7988,131.0607,29146,10.7636,19.5723,7330,1.0382,0.5619,707,4.1557,2830,681,3527.0028,8070.4377,0.5141556084,0.1973671926,0,0,0,1,0,0,0,0,0,0,1
18397609744.8537,5964778285192.41,2.9363,4.4574,461,2.2357,2.442,351,1.0764,0.4449,169,2.465,387,157,10332.5597,10626.5962,0.4725179265,0.247318481,0,0,0,1,0,0,0,0,0,0,0
8834476098.5028,6245405890873.92,6.7702,11.1401,1090,4.6832,6.2895,754,1.0435,0.2324,168,3.9317,633,161,9840.0229,10073.5584,0.5027290951,0.2039677326,0,0,0,0,1,0,0,0,0,0,0
3552631579.5,74188315789473.5,1,0,2,1,0,2,1,0,2,1,2,2,9855,7817,0.21836915,0.21440808,0,0,1,0,0,0,0,0,0,0,0
850389066589.138,24708454907539.2,2.2561,1.7094,185,1.6829,1.0345,138,1.0488,0.2154,86,1.1707,96,82,24799.9676,101980.0671,0.514840669,0.2796067008,0,0,0,0,1,0,0,0,0,0,0
1263157895,460631578947,1,0,1,1,0,1,1,0,1,1,1,1,3524,0,0.88138479,0,0,0,0,1,0,0,0,0,0,0,0
1230576441.2857,74596077694235.6,1.9091,1.2398,21,1.9091,1.2398,21,1.6364,0.8814,18,1.7273,19,11,46846.1429,109716.7072,0.1045990736,0.0583933685,0,0,0,1,0,0,0,0,0,0,0
10574561403.4167,26481223684210.9,1.7143,1.3851,12,1,0,7,1,0,7,1,7,7,230061.1667,259771.0601,0.5337223214,0.2381209135,0,0,0,0,1,0,0,0,0,0,0
424736842105.5,3789342105263,1,0,2,1,0,2,1,0,2,1,2,2,12568.5,12458.5,0.60600079,0.22418261,0,0,1,0,0,0,0,0,0,0,0
315789473,73293578947369,1,0,1,1,0,1,1,0,1,1,1,1,638,0,0.18338558,0,0,0,0,0,1,0,0,0,0,0,0
71131578947.5,5629605263158.5,1,0,2,1,0,2,1,0,2,1,2,2,4862,4514,0.472836,0.09612952,0,0,0,1,0,0,0,0,0,0,0
13746714997.7458,6650614820633.76,11.3969,26.1523,2211,6.9897,14.7421,1356,1.9021,2.9734,369,7.5928,1473,194,18132.1628,45722.8935,0.468078588,0.2191735651,1,0,0,0,0,0,0,0,0,0,0
3531578947.35,8021578947368.45,2.5,2.3452,20,2.125,1.7633,17,1.875,1.6154,15,1,8,8,15445.45,11138.1994,0.4633066863,0.2722570067,0,0,0,0,1,0,0,0,0,0,0
65973684210.3333,8823903508772,1.2,0.4,6,1,0,5,1,0,5,1,5,5,12392.3333,16286.4009,0.36448805,0.2195226572,1,0,0,0,0,0,0,0,0,0,0
2775623268.8421,6536573407202,1.2667,0.5735,19,1.1333,0.3399,17,1,0,15,1.1333,17,15,8028.3684,8428.776,0.44395163,0.3025479576,0,0,0,0,1,0,0,0,0,0,0
2081140350.875,3604030701754.12,4.8,6.6151,24,3.8,4.6217,19,1,0,5,2.2,11,5,157338.125,89365.9869,0.61327512,0.246985059,0,0,1,0,0,0,0,0,0,0,0
716008771.9167,6720479166666.44,6.8571,13.5481,48,5.4286,10.055,38,1.8571,2.0996,13,1.8571,13,7,175302.9375,75236.21,0.4956256771,0.2630253766,1,0,0,0,0,0,0,0,0,0,0
519736842,61465526315790,2,1.7321,8,2,1.7321,8,1.75,1.299,7,1.25,5,4,340855,253719.8309,0.3741589525,0.1340384388,1,0,0,0,0,0,0,0,0,0,0
25485588972.4008,36635254628666.9,3.5634,19.3075,253,2.3099,9.4222,164,1.4366,2.6202,102,2.2394,159,71,353782.3241,251504.6163,0.5035138866,0.2787429138,0,0,0,1,0,0,0,0,0,0,0
315789474,63840157894737,1,0,1,1,0,1,1,0,1,1,1,1,3076,0,0.32802341,0,1,0,0,0,0,0,0,0,0,0,0
16456990096.3352,6007965753424.56,8.4638,16.0451,2336,5.8297,8.752,1609,1.1594,1.2083,320,3.6087,996,276,5002.6819,6926.2536,0.4669051613,0.2139854452,1,0,0,0,0,0,0,0,0,0,0
4578947368,4461736842105,1,0,1,1,0,1,1,0,1,1,1,1,2932,0,0.54706685,0,0,0,0,1,0,0,0,0,0,0,0
263157895,56414368421052,1,0,1,1,0,1,1,0,1,1,1,1,10260,0,0.40994152,0,0,0,1,0,0,0,0,0,0,0,0
3597630856.652,6947973414601.24,80.3824,253.4393,5466,12.9118,24.6658,878,1,0,68,48.5735,3303,68,14388.6842,11794.9897,0.4558458872,0.1694279227,0,0,0,0,1,0,0,0,0,0,0
11491228070,7805087719298.33,1,0,6,1,0,6,1,0,6,1,6,6,1975.1667,2651.1661,0.369347055,0.226244107,0,0,0,0,1,0,0,0,0,0,0
139880116959.222,5041601108033.16,1.7273,2.0041,19,1.2727,0.6166,14,1,0,11,1.0909,12,11,555.6842,1016.7363,0.6020410709,0.1613154568,0,0,0,0,1,0,0,0,0,0,0
168421052.8,8743231578947.2,1.25,0.433,5,1.25,0.433,5,1,0,4,1.25,5,4,13718.6,8118.2193,0.3469885025,0.1437697968,0,0,0,1,0,0,0,0,0,0,0
68078236130.8378,2506480796586.11,2.4667,3.2014,37,1.1333,0.3399,17,1,0,15,1,15,15,9454.7838,21617.0955,0.5800671887,0.2925928491,0,0,1,0,0,0,0,0,0,0,0
34133971291.9091,65847933014354.1,1.2222,0.6285,11,1,0,9,1,0,9,1.1111,10,9,52112.4545,153595.0484,0.2792242789,0.2489896943,0,0,1,0,0,0,0,0,0,0,0
179410526315.667,8176976973684.31,2,0.7071,16,2,0.7071,16,1,0,8,2,16,8,244.9375,212.4145,0.3267614413,0.1334102342,0,0,0,1,0,0,0,0,0,0,0
380076023392.111,44942713450292.3,1.2857,0.6999,9,1.1429,0.3499,8,1,0,7,1,7,7,16722.6667,22516.757,0.4835361114,0.3298790218,0,0,0,0,0,1,0,0,0,0,0
52631579,1147736842105,1,0,1,1,0,1,1,0,1,1,1,1,23175,0,0.87305286,0,0,0,0,0,1,0,0,0,0,0,0
25608938547.4898,6411206026217.95,3.2216,5.3839,538,2.5988,3.6804,434,1.0539,0.4802,176,2.5928,433,167,10512.9721,10476.6603,0.4847615709,0.2406179442,0,0,0,1,0,0,0,0,0,0,0
302631579,53951513157894.8,1,0,4,1,0,4,1,0,4,1,4,4,151002,223066.4533,0.40385082,0.3026401545,0,0,1,0,0,0,0,0,0,0,0
1848896434.6129,8361951443123.9,6.7391,9.0276,155,3.4348,4.451,79,1,0,23,4.6957,108,23,11214.3742,10580.7437,0.3502374839,0.1605436859,0,0,0,0,0,1,0,0,0,0,0
2105263158,2225263157894,1,0,1,1,0,1,1,0,1,1,1,1,27592,0,0.92171644,0,0,0,0,0,0,0,0,1,0,0,0
0,6665157894737,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.71043478,0,0,0,0,1,0,0,0,0,0,0,0
2829400221.3881,46772344344369.9,15.4963,153.8213,2092,3.2444,15.1635,438,1.1926,1.9795,161,5.4889,741,135,462292.7849,184923.7108,0.4404233111,0.2453569609,0,0,0,0,1,0,0,0,0,0,0
5763157894.5,1255342105263,1.3333,0.4714,4,1,0,3,1,0,3,1,3,3,14766.75,8420.7006,0.87929399,0.040607704,0,0,0,0,0,1,0,0,0,0,0
421052632,11141315789474,1,0,1,1,0,1,1,0,1,1,1,1,6016,0,0.17569814,0,1,0,0,0,0,0,0,0,0,0,0
4812500000,37275815789473.6,1.0667,0.2494,16,1,0,15,1,0,15,1,15,15,11170.375,17824.4479,0.4872930993,0.2411335462,0,0,0,0,1,0,0,0,0,0,0
170326105710.133,37237831097118.4,17.4837,67.9734,11819,8.3935,22.8857,5674,1.6464,4.8033,1113,12.7855,8643,676,21442.7298,25162.2008,0.5332153284,0.2488672071,0,0,1,0,0,0,0,0,0,0,0
17368421052,2774684210527,1,0,1,1,0,1,1,0,1,1,1,1,1715,0,0.81341108,0,0,0,0,0,0,0,0,1,0,0,0
8935406698.5,6147144736842.11,1.76,1.3048,44,1.72,1.2496,43,1.56,0.9831,39,1.64,41,25,30845.5227,63966.3803,0.551612348,0.2736513828,0,0,0,0,1,0,0,0,0,0,0
18824561403.6667,36297565789473.5,1,0,4,1,0,4,1,0,4,1,4,4,3379.75,3608.0923,0.44821963,0.4050947562,0,0,1,0,0,0,0,0,0,0,0
2456802383.3585,35359659384309.9,1.3947,0.8124,53,1.3947,0.8124,53,1.0263,0.1601,39,1.2895,49,38,11664.8491,16253.3429,0.3840980174,0.2522754548,0,0,0,1,0,0,0,0,0,0,0
210526315,10978736842106,1,0,1,1,0,1,1,0,1,1,1,1,2790,0,0.33548387,0,0,0,0,1,0,0,0,0,0,0,0
11684210526.3333,6257982456140.33,3,0,3,1,0,1,1,0,1,2,2,1,1121,0,0.42789176,0,0,0,0,0,0,1,0,0,0,0,0
48724526485.6579,13405776761700,23.8333,97.1414,1859,6.0897,17.022,475,1.1154,0.3195,87,20.0128,1561,78,26764.2216,22121.022,0.4936289412,0.2365811039,0,0,1,0,0,0,0,0,0,0,1
7265651660.313,36014006628166.7,4.6092,34.4266,802,2.5,10.9868,435,1.2184,2.0702,212,1.9138,333,174,309932.3342,261223.1411,0.4852566679,0.2613028954,0,0,0,0,1,0,0,0,0,0,0
2155578047.6936,7242166370646.88,75.5161,94.2833,2341,1,0,31,1,0,31,1,31,31,22200.5284,62383.3505,0.5036658242,0.1056654909,0,0,0,1,0,0,0,0,0,0,0
8381894736.816,5893384000000.07,2.9762,2.8157,125,2.5,2.3223,105,1.2619,0.5798,53,2.2143,93,42,18790.152,49888.2417,0.506410034,0.2756140469,0,0,0,0,1,0,0,0,0,0,0
27155846202.3593,5163347525530.22,6.7,12.0154,335,2.8,3.8314,140,1,0,50,1.24,62,50,5437.7343,8213.979,0.5179165624,0.2067831188,0,0,1,0,0,0,0,0,0,0,0
2416374401914,35155789473684.3,1.913,1.8395,44,1.5652,1.1354,36,1.087,0.2818,25,1.2174,28,23,24059.8636,26198.2994,0.545567493,0.2978371657,0,0,0,0,0,0,0,0,1,0,0
2640141022.4074,14360286849295.5,37.5385,47.5739,1464,1.7949,1.2441,70,1,0,39,1.5385,60,39,11925.7097,15785.0492,0.3666317331,0.285989849,0,0,0,1,0,0,0,0,0,0,0
3018421052.63,6555439473684.3,5.8824,4.3098,100,4.6471,3.1612,79,3.9412,2.4846,67,3.4118,58,17,26779.03,57361.971,0.4605210388,0.2539149658,0,0,0,0,0,1,0,0,0,0,0
2736842105,12067210526316,1,0,1,1,0,1,1,0,1,1,1,1,12284,0,0.10322371,0,0,0,0,1,0,0,0,0,0,0,0
122807017.3333,66338315789474,1.5,0.5,3,1,0,2,1,0,2,1,2,2,363582.6667,245739.8769,0.375302825,0.109124735,0,0,0,1,0,0,0,0,0,0,0
38404865652.8594,33716694819592.9,20.4156,69.0451,19844,9.1626,18.9367,8906,1.3786,3.6468,1340,1.2428,1208,972,18269.4784,24190.8799,0.4991811541,0.2122695083,0,0,0,1,0,0,0,0,0,0,0
26111681643.0854,6389567394094.92,3.037,2.3489,82,2.4815,1.5956,67,1.1111,0.3143,30,2.7407,74,27,1161.6098,1028.97,0.5395534185,0.2427383603,0,0,0,0,0,0,1,0,0,0,0
26315789.5,72026105263158.5,2,0,2,1,0,1,1,0,1,1,1,1,537347,0,0.17783574,0,0,0,0,0,0,1,0,0,0,0,0
10631578947.3333,48094789473684.7,1,0,3,1,0,3,1,0,3,1,3,3,2649,1351.0093,0.5473688533,0.2519929431,0,0,0,1,0,0,0,0,0,0,0
1305983040935.69,34965736842105.2,1.6981,1.597,90,1.566,1.2665,83,1,0,53,1.4528,77,53,1004.6778,1153.138,0.5267228226,0.2529843985,0,0,1,0,0,0,0,0,0,0,0
87317099483.7145,9606754334816.64,13.72,31.5551,2058,1.3333,0.4714,200,1.0467,0.2405,157,1.06,159,150,1641.7167,6423.7287,0.506615982,0.2291833373,0,0,0,0,0,0,1,0,0,0,1
2713958809.9565,56978121281464.9,1.9167,2.7525,23,1.6667,2.2111,20,1.5,1.6583,18,1.0833,13,12,260401.0435,265206.4403,0.358397025,0.1971880151,0,0,0,1,0,0,0,0,0,0,0
20350877193,7585368421052.83,1.2,0.4,6,1,0,5,1,0,5,1,5,5,3240.3333,2007.1541,0.432795562,0.1861085937,1,0,0,0,0,0,0,0,0,0,0
578947369,10257789473684,1,0,1,1,0,1,1,0,1,1,1,1,35415,0,0.21939856,0,0,0,0,1,0,0,0,0,0,0,0
10608721804.4949,6329231999999.97,5.0578,11.9284,875,3.1272,5.5523,541,1.0751,0.4435,186,2.6936,466,173,11593.3063,10135.5181,0.5037807961,0.2470870189,0,0,0,1,0,0,0,0,0,0,0
11363501144.1674,5935810560603.45,6.1812,20.6551,921,3.6242,6.4936,540,1.1007,0.6103,164,4.1611,620,149,11862.2953,10659.7714,0.5034661877,0.2359008287,1,0,0,0,0,0,0,0,0,0,0
3915410829.246,36870640514956.8,5.3462,41.8192,695,2.5077,12.3121,326,1.2615,2.2033,164,2.9385,382,130,373520.5468,244839.6017,0.5038770139,0.2568849937,0,0,0,1,0,0,0,0,0,0,0
15513157895,6337078947368.5,1,0,4,1,0,4,1,0,4,1,4,4,1433.25,1187.7524,0.72000877,0.0938813358,0,0,0,0,1,0,0,0,0,0,0
197368421.25,10042381578947,1,0,4,1,0,4,1,0,4,1,4,4,64263.75,83885.7035,0.371137675,0.2600716498,0,0,0,1,0,0,0,0,0,0,0
5747786716.7318,6295222849401.52,21.2933,183.9568,4429,6.0673,20.4609,1262,1.125,1.5298,234,11.4183,2375,208,127966.1795,98793.1637,0.5375452573,0.2183471525,1,0,0,0,0,0,0,0,0,0,0
5684210526,9873368421053,1,0,1,1,0,1,1,0,1,1,1,1,2789,0,0.0369308,0,0,0,0,0,1,0,0,0,0,0,0
52631579,9161842105263,1,0,1,1,0,1,1,0,1,1,1,1,208926,0,0.31915606,0,0,0,1,0,0,0,0,0,0,0,0
105263158,65425684210526,1,0,1,1,0,1,1,0,1,1,1,1,74020,0,0.40705215,0,0,0,0,1,0,0,0,0,0,0,0
0,977526315790,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.95684911,0,1,0,0,0,0,0,0,0,0,0,0
25492333195.2205,3620829258184.68,7.9375,9.9088,127,6,6.0828,96,1,0,16,4,64,16,1155.937,346.0008,0.6308994225,0.2337337745,0,0,0,0,0,0,1,0,0,0,0
14494019138.7273,5726907894736.93,2.75,2.25,44,1.6875,0.8455,27,1,0,16,1,16,16,1880.4773,1049.253,0.556053315,0.2162770178,0,0,0,1,0,0,0,0,0,0,0
1122807017.6667,10903035087719.3,1,0,3,1,0,3,1,0,3,1,3,3,26689,2024.9311,0.6511588833,0.0661119104,1,0,0,0,0,0,0,0,0,0,0
60646434635.004,6662187525901.23,3.3867,7.2863,254,2.44,3.1421,183,1.0933,0.8029,82,2.0933,157,75,51208.8386,88760.1187,0.3946446869,0.2256972491,0,0,1,0,0,0,0,0,0,0,0
1119704749.6768,7497683247753.24,54.6667,74.4864,164,28.6667,37.7212,86,12.6667,16.4992,38,1.3333,4,3,203896.4024,31817.8649,0.3394281467,0.1978820003,0,0,0,1,0,0,0,0,0,0,0
8221052632,41903200000000,1,0,5,1,0,5,1,0,5,1,5,5,117744,209969.1604,0.477688224,0.2506195519,0,0,0,0,0,1,0,0,0,0,0
752657894736.75,34842500000000,1,0,4,1,0,4,1,0,4,1,4,4,21980.5,27863.2922,0.7604266475,0.2506536329,1,0,0,0,0,0,0,0,0,0,0
168263157894,643157894737,1,0,1,1,0,1,1,0,1,1,1,1,42,0,0.78571429,0,0,0,0,0,1,0,0,0,0,0,0
8320656370.6523,5746764400401.69,20.6733,42.5656,5189,11.3904,20.0093,2859,2,2.7686,502,13.0159,3267,251,11342.2361,32613.1656,0.473126171,0.2121803674,0,0,0,1,0,0,0,0,0,0,1
175438596.3333,4881631578947.33,1.5,0.5,3,1,0,2,1,0,2,1,2,2,142283,94247.4344,0.489350505,0.355972715,1,0,0,0,0,0,0,0,0,0,0
6358851674.6364,7535875598085.91,2.2,3.2802,22,1.2,0.6,12,1.1,0.3,11,1,10,10,115318.9091,102667.4361,0.536033435,0.2539526456,0,0,0,0,1,0,0,0,0,0,0
1285257342.2818,65274010468159.5,10.0556,6.0962,181,7.2222,4.0628,130,1.5556,0.7617,28,1,18,18,57601.8453,133624.7059,0.3217929094,0.212937076,0,0,0,1,0,0,0,0,0,0,1
1280241853.6638,15012182882060.8,216.25,215.8171,2595,1,0,12,1,0,12,1,12,12,4190.7788,2052.4237,0.420088635,0.2533624351,0,0,0,1,0,0,0,0,0,0,1
52631579,12745894736843,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.53042634,0,0,0,0,1,0,0,0,0,0,0,0
1298245614.3333,11298368421052.7,1,0,3,1,0,3,1,0,3,1,3,3,10689,5046.6102,0.13977207,0.0370707267,0,0,0,1,0,0,0,0,0,0,0
421052632,69165736842105,1,0,1,1,0,1,1,0,1,1,1,1,3824,0,0.55465481,0,0,0,0,1,0,0,0,0,0,0,0
1789473684,35449078947368.5,1,0,2,1,0,2,1,0,2,1,2,2,272845.5,264501.5,0.413984215,0.255666865,1,0,0,0,0,0,0,0,0,0,0
3894736842,8130736842105,1,0,1,1,0,1,1,0,1,1,1,1,3088,0,0.45725389,0,0,0,0,0,1,0,0,0,0,0,0
7657894736.5,6733894736842.5,1,0,2,1,0,2,1,0,2,1,2,2,1415.5,1373.5,0.25089211,0.13006027,0,0,1,0,0,0,0,0,0,0,0
13050438596.4583,14600331140351.1,2,2,24,1.9167,1.754,23,1,0,12,1.25,15,12,2664.2917,2973.0606,0.5872458417,0.2470704013,0,0,0,0,1,0,0,0,0,0,0
235990846682.043,34338136842105.1,1.5625,1.2732,25,1.4375,0.998,23,1,0,16,1.375,22,16,194.36,213.1097,0.4334860788,0.268111774,1,0,0,0,0,0,0,0,0,0,0
26899647392.2158,6110372431488.36,5.5986,15.5935,2441,3.6674,7.1058,1599,1.0046,0.0957,438,3.7225,1623,436,7310.2839,9800.1833,0.5295715003,0.2310838712,0,0,0,1,0,0,0,0,0,0,0
52631579,6789473685,1,0,1,1,0,1,1,0,1,1,1,1,6096,0,0.98818898,0,0,0,0,1,0,0,0,0,0,0,0
225406548086.637,41031201294173.4,4.7293,25.9506,1887,3.2256,7.1486,1287,1.4962,1.8797,597,3.9198,1564,399,16018.7705,36729.8581,0.5039672883,0.2767268374,0,0,1,0,0,0,0,0,0,0,0
6245614035.2222,6830175438596.44,1.8,1.6,9,1.2,0.4,6,1,0,5,1,5,5,1565.5556,427.2319,0.526796792,0.2161370405,0,0,0,0,1,0,0,0,0,0,0
2266921428.9862,5884112906027.58,23.0127,56.1849,1818,10.038,20.0906,793,3.7215,6.7841,294,13.8861,1097,79,16148.0946,11096.0052,0.4590422881,0.2385438306,0,0,0,0,1,0,0,0,0,0,0
5275405494.87,6654584905660.26,6.2763,12.8223,477,3.4079,5.5231,259,1.1053,0.9116,84,5.8026,441,76,38206.6205,67203.3759,0.4960022233,0.200451431,0,0,1,0,0,0,0,0,0,0,1
41318703332.7128,29997076588021.8,4.6032,5.5906,290,1.8889,0.9613,119,1,0,63,1.0159,64,63,5241.8379,12459.1342,0.5580431352,0.2232271829,0,0,0,1,0,0,0,0,0,0,0
6736842105.25,5671078947368.5,1,0,4,1,0,4,1,0,4,1,4,4,7311.25,10577.001,0.59475592,0.3369337559,0,0,0,1,0,0,0,0,0,0,0
0,64787210526316,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.44131818,0,0,0,1,0,0,0,0,0,0,0,0
3447368421,6844230263157.75,1,0,8,1,0,8,1,0,8,1,8,8,14092.125,10483.1959,0.4122752863,0.230713896,0,0,0,1,0,0,0,0,0,0,0
54707800155.7812,5894618048268.61,3.1349,4.6501,953,2.5888,3.5935,787,1.1217,0.9537,341,2.8191,857,304,5323.936,9092.4968,0.4966747733,0.2411415417,1,0,0,0,0,0,0,0,0,0,0
4853801169.6667,5035450292397.44,2.25,2.1651,9,2,1.7321,8,1.75,1.299,7,2,8,4,141199.8889,95870.3753,0.4045561275,0.1875139713,1,0,0,0,0,0,0,0,0,0,0
736842106,9368421052,1,0,1,1,0,1,1,0,1,1,1,1,4880,0,0.99118852,0,0,0,1,0,0,0,0,0,0,0,0
20507177033.4837,27709109170109.6,10.4643,23.9594,1172,5.0536,8.1195,566,1.0089,0.0941,113,3.0089,337,112,3828.3712,22472.0388,0.4738927418,0.2083057044,0,0,0,1,0,0,0,0,0,0,0
13813397129.2172,27110423976608.2,3,4.4039,198,2.2879,2.9272,151,1.2727,1.1748,84,2.7273,180,66,14100.1212,14291.3719,0.5405292841,0.2462065111,0,0,0,0,1,0,0,0,0,0,0
99434210526.5,8008013157895,1,0,4,1,0,4,1,0,4,1,4,4,781,378.567,0.7747317325,0.0735617395,0,0,0,0,1,0,0,0,0,0,0
1789473684,11011842105263,1,0,1,1,0,1,1,0,1,1,1,1,2330,0,0.09871245,0,0,0,0,0,1,0,0,0,0,0,0
3842105263,5211157894737,1,0,1,1,0,1,1,0,1,1,1,1,2433,0,0.55774764,0,0,0,0,1,0,0,0,0,0,0,0
11874215354.9128,6158846431146.37,2.2121,2.5752,219,1.7677,1.5688,175,1.0505,0.3588,104,1.6566,164,99,9618.0731,9570.3772,0.5217598914,0.2609741375,0,0,0,1,0,0,0,0,0,0,0
473684210,38377315789474,1,0,2,1,0,2,1,0,2,1,2,2,7456.5,2664.5,0.182757255,0.020915535,1,0,0,0,0,0,0,0,0,0,0
736842106,68582000000000,1,0,1,1,0,1,1,0,1,1,1,1,3060,0,0.4996732,0,0,0,0,0,1,0,0,0,0,0,0
29582553447.2333,65799884879136.1,7.3976,14.8794,614,5.4578,10.6265,453,1.4578,0.9976,121,6.494,539,83,66726.9332,149336.1343,0.4465535581,0.2570580678,0,0,0,0,1,0,0,0,0,0,1
6000000000,68622684210526,1,0,1,1,0,1,1,0,1,1,1,1,875,0,0.408,0,0,0,0,1,0,0,0,0,0,0,0
973684210.6,8298615789473.7,1.1111,0.3143,10,1.1111,0.3143,10,1,0,9,1.1111,10,9,10707.1,5202.0783,0.3735723,0.1292966823,0,0,1,0,0,0,0,0,0,0,0
124870116372.194,38238746586174.9,15.5528,105.0833,3095,7.6382,19.1878,1520,1.0854,1.2021,216,10.4623,2082,199,258337.0132,267796.1342,0.4906517073,0.2027615938,0,0,0,0,1,0,0,0,0,0,0
16977461300.3129,6511734741784.04,3.1095,4.7671,426,2.3577,2.6436,323,1.073,0.355,147,1.5182,208,137,8426.6854,11088.6009,0.4773658426,0.2636196517,0,0,1,0,0,0,0,0,0,0,0
157894737,9526263157895,1,0,1,1,0,1,1,0,1,1,1,1,6096,0,0.00082021,0,0,0,0,0,0,1,0,0,0,0,0
1000000000,11340368421052,1,0,1,1,0,1,1,0,1,1,1,1,848,0,0.02122642,0,0,0,0,0,0,0,0,1,0,0,0
